station_complex_id,station_complex,borough,latitude,longitude,year,quarter,quarter_label,total_ridership,total_transfers,avg_weekday_daily,avg_weekend_daily,omny_share,complex_cbd,complex_ada_accessible,complex_structure,complex_n_routes,complex_n_stations,tract_wfh_pct,tract_transit_commute_pct,tract_median_hh_income,tract_geoid,jobs_600m_2023,office_jobs_600m_2023
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2020,1,2020Q1,1076545,33247,13902.0,6650.6,0.0,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2020,2,2020Q2,138828,30,1747.7,970.3,0.0146,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2020,3,2020Q3,356481,4812,4389.5,2568.2,0.0778,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2020,4,2020Q4,441654,14883,5382.5,3323.5,0.107,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2021,1,2021Q1,418259,15738,5283.8,3080.7,0.1458,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2021,2,2021Q2,545351,20148,6755.7,4085.8,0.1833,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2021,3,2021Q3,613624,22504,7484.9,4600.7,0.2169,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2021,4,2021Q4,726584,27319,8954.3,5215.3,0.2375,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2022,1,2022Q1,681247,26708,8792.5,4558.7,0.2743,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2022,2,2022Q2,774175,31300,9726.4,5460.1,0.328,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2022,3,2022Q3,750439,30376,9241.9,5402.8,0.3759,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2022,4,2022Q4,823550,36051,10347.1,5592.1,0.3981,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2023,1,2023Q1,820755,39285,10480.3,5581.3,0.4256,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2023,2,2023Q2,822359,38604,10651.1,5001.4,0.4519,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2023,3,2023Q3,763453,36022,9557.5,5267.3,0.486,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2023,4,2023Q4,880255,41233,11038.5,6027.8,0.4852,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2024,1,2024Q1,812607,39812,10614.6,4717.6,0.5112,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2024,2,2024Q2,868879,40688,10961.6,6014.5,0.5419,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2024,3,2024Q3,817336,39060,10117.1,5754.0,0.5949,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2024,4,2024Q4,896096,45789,10945.9,6679.4,0.6817,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2025,1,2025Q1,864239,48877,10918.7,6363.1,0.738,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2025,2,2025Q2,923224,52099,11558.2,6613.0,0.8149,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2025,3,2025Q3,888952,53659,10917.9,6475.9,0.879,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2025,4,2025Q4,930773,54966,11406.6,6843.7,0.946,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2026,1,2026Q1,885896,58389,11359.3,6111.5,0.9712,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,2026,2,2026Q2,954855,58940,11931.6,6896.2,0.9869,False,False,Elevated,2,1,21.6,53.3,110729.0,36081011500,3944,559
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2020,1,2020Q1,1322129,3475,17167.4,7932.6,0.0,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2020,2,2020Q2,80622,39,1064.4,439.8,0.0186,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2020,3,2020Q3,235898,606,2888.6,1740.4,0.1007,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2020,4,2020Q4,327862,1858,3785.5,3000.7,0.1409,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2021,1,2021Q1,307273,1773,3664.1,2798.9,0.1914,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2021,2,2021Q2,494518,2560,5695.1,4782.2,0.2349,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2021,3,2021Q3,775866,3419,8651.0,7880.7,0.2729,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2021,4,2021Q4,1044421,3480,11582.2,10769.1,0.304,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2022,1,2022Q1,911685,3439,10395.4,9476.1,0.3445,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2022,2,2022Q2,1183445,4455,13595.0,11529.7,0.3789,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2022,3,2022Q3,1202672,4613,13869.0,11050.6,0.4205,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2022,4,2022Q4,1337129,4288,15689.9,11751.3,0.4664,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2023,1,2023Q1,1233369,4408,14557.4,11485.5,0.5057,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2023,2,2023Q2,1382756,5357,16157.6,12789.0,0.5082,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2023,3,2023Q3,1327630,5691,15558.7,11715.3,0.5367,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2023,4,2023Q4,1579803,6686,18140.8,14839.0,0.568,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2024,1,2024Q1,1446855,5780,17371.6,12219.3,0.5981,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2024,2,2024Q2,1663709,6938,19745.3,14625.5,0.612,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2024,3,2024Q3,1628431,6151,18980.7,14450.3,0.6455,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2024,4,2024Q4,1834614,6047,20664.7,18105.5,0.6937,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2025,1,2025Q1,1614502,6533,18682.0,16109.8,0.7304,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2025,2,2025Q2,1826304,8435,21469.1,16569.8,0.7756,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2025,3,2025Q3,1841702,9214,21147.6,17152.4,0.8271,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2025,4,2025Q4,2097150,8170,23419.6,21209.9,0.9335,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2026,1,2026Q1,1796119,7950,21123.8,17084.4,0.9907,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,2026,2,2026Q2,2031013,9908,23496.0,19375.8,0.9961,True,True,Subway,3,1,29.4,30.1,136865.0,36061012500,276862,169586
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2020,1,2020Q1,243893,12418,2857.6,2236.5,0.0,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2020,2,2020Q2,40216,1449,507.5,278.0,0.0,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2020,3,2020Q3,81533,118,990.0,622.8,0.0124,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2020,4,2020Q4,99740,400,1196.3,799.3,0.0695,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2021,1,2021Q1,100824,395,1262.9,769.2,0.1502,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2021,2,2021Q2,128004,661,1508.9,1151.1,0.2182,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2021,3,2021Q3,135497,548,1601.2,1146.9,0.2813,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2021,4,2021Q4,151358,562,1827.9,1181.3,0.2881,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2022,1,2022Q1,139436,454,1747.6,1061.2,0.3321,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2022,2,2022Q2,142142,554,1814.2,931.5,0.3923,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2022,3,2022Q3,132059,573,1618.3,971.3,0.4465,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2022,4,2022Q4,150684,798,1790.4,1270.6,0.4494,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2023,1,2023Q1,159925,778,1875.7,1520.1,0.4893,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2023,2,2023Q2,153060,732,1874.1,1201.7,0.5049,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2023,3,2023Q3,147641,783,1734.6,1292.3,0.532,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2023,4,2023Q4,154550,622,1846.2,1279.5,0.5251,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2024,1,2024Q1,156168,649,1864.4,1345.5,0.5569,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2024,2,2024Q2,171748,831,1933.1,1772.8,0.5901,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2024,3,2024Q3,172773,1871,2073.7,1381.1,0.6457,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2024,4,2024Q4,174923,957,1967.9,1732.5,0.6769,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2025,1,2025Q1,166062,1045,2021.0,1412.3,0.7223,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2025,2,2025Q2,181282,1398,2075.2,1784.4,0.7878,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2025,3,2025Q3,163509,991,1913.0,1432.8,0.8893,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2025,4,2025Q4,170919,827,2004.8,1484.7,0.9483,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2026,1,2026Q1,172200,958,2153.6,1321.9,0.9852,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,2026,2,2026Q2,167353,860,2070.0,1261.7,0.9911,False,False,Elevated,2,1,5.1,37.4,41576.0,36047052900,14304,2056
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2020,1,2020Q1,989988,57971,11903.2,8318.5,0.0,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2020,2,2020Q2,157661,4804,2025.1,1001.0,0.0,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2020,3,2020Q3,286699,3650,3670.8,1708.6,0.0271,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2020,4,2020Q4,378901,10268,4791.4,2410.4,0.1125,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2021,1,2021Q1,377555,10604,4833.6,2623.3,0.1755,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2021,2,2021Q2,480604,12855,6152.9,3102.5,0.2484,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2021,3,2021Q3,550097,14192,6791.6,3917.4,0.3164,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2021,4,2021Q4,621623,14632,7749.1,4237.9,0.3315,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2022,1,2022Q1,578970,15513,7285.1,4335.6,0.3702,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2022,2,2022Q2,700724,19660,8287.3,6232.7,0.4308,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2022,3,2022Q3,617050,17990,7526.5,4626.8,0.4699,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2022,4,2022Q4,649696,18179,8239.8,4226.3,0.4798,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2023,1,2023Q1,740112,23447,8634.3,7155.2,0.519,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2023,2,2023Q2,745401,21366,9161.2,5766.2,0.529,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2023,3,2023Q3,693257,20195,8560.7,5067.0,0.5581,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2023,4,2023Q4,699611,17372,8835.1,4641.8,0.5613,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2024,1,2024Q1,672100,17312,8343.8,4990.5,0.5932,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2024,2,2024Q2,780913,18995,8985.1,7572.5,0.6267,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2024,3,2024Q3,711866,18320,8602.5,5542.5,0.6635,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2024,4,2024Q4,693507,18332,8944.1,3969.2,0.6931,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2025,1,2025Q1,703695,20812,9160.1,4517.3,0.7277,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2025,2,2025Q2,754748,22447,10120.4,3727.8,0.8087,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2025,3,2025Q3,763899,27287,9394.9,5532.2,0.8801,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2025,4,2025Q4,785548,25936,9609.1,5821.0,0.9465,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2026,1,2026Q1,809595,29666,9756.4,7122.6,0.9841,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,2026,2,2026Q2,828168,30110,10054.4,6716.5,0.9922,False,True,Elevated,3,1,5.1,37.4,41576.0,36047052900,24937,2147
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2020,1,2020Q1,256388,625,2914.9,2573.8,0.0,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2020,2,2020Q2,25857,10,315.8,204.9,0.0,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2020,3,2020Q3,73477,156,856.4,652.0,0.054,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2020,4,2020Q4,96646,532,1044.2,1066.6,0.1527,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2021,1,2021Q1,89515,449,934.1,1143.5,0.2398,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2021,2,2021Q2,126580,554,1392.0,1388.4,0.2961,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2021,3,2021Q3,172096,3555,1833.5,1964.7,0.3514,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2021,4,2021Q4,183645,18600,1990.3,2011.0,0.3616,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2022,1,2022Q1,153566,13512,1667.0,1802.9,0.4027,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2022,2,2022Q2,194119,13171,2161.6,2062.1,0.4409,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2022,3,2022Q3,200288,750,2118.0,2326.9,0.4908,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2022,4,2022Q4,203631,631,2333.4,1924.5,0.5075,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2023,1,2023Q1,200868,639,2224.0,2252.3,0.5462,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2023,2,2023Q2,234749,688,2525.9,2714.0,0.5577,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2023,3,2023Q3,235064,902,2515.6,2650.1,0.5788,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2023,4,2023Q4,217098,705,2451.9,2137.9,0.5846,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2024,1,2024Q1,212873,807,2257.8,2542.8,0.6168,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2024,2,2024Q2,230728,966,2507.4,2605.6,0.6364,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2024,3,2024Q3,217852,802,2443.6,2175.8,0.6684,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2024,4,2024Q4,220908,823,2588.7,1925.2,0.7049,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2025,1,2025Q1,228925,1095,2568.0,2483.7,0.7359,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2025,2,2025Q2,235086,1167,2881.0,1839.4,0.7867,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2025,3,2025Q3,270770,1552,2913.2,3019.3,0.854,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2025,4,2025Q4,279577,1333,2959.8,3239.7,0.917,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2026,1,2026Q1,257361,1430,2748.5,3132.8,0.9806,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,2026,2,2026Q2,281562,1517,3013.3,3296.0,0.9915,True,False,Subway,2,1,14.0,47.2,79973.0,36061001800,52376,16924
107,"Broad St (J,Z)",Manhattan,40.706474,-74.011055,2020,1,2020Q1,448153,5158,6347.7,1367.4,0.0,True,False,Subway,2,1,19.4,48.2,197058.0,36061000700,198089,108165
107,"Broad St (J,Z)",Manhattan,40.706474,-74.011055,2020,2,2020Q2,41671,594,569.1,180.1,0.0,True,False,Subway,2,1,19.4,48.2,197058.0,36061000700,198089,108165
107,"Broad St (J,Z)",Manhattan,40.706474,-74.011055,2020,3,2020Q3,102272,2196,1390.5,403.7,0.045,True,False,Subway,2,1,19.4,48.2,197058.0,36061000700,198089,108165
107,"Broad St (J,Z)",Manhattan,40.706474,-74.011055,2020,4,2020Q4,121173,3967,1601.4,595.4,0.1187,True,False,Subway,2,1,19.4,48.2,197058.0,36061000700,198089,108165
107,"Broad St (J,Z)",Manhattan,40.706474,-74.011055,2021,1,2021Q1,117680,3847,1580.3,636.3,0.1746,True,False,Subway,2,1,19.4,48.2,197058.0,36061000700,198089,108165
107,"Broad St (J,Z)",Manhattan,40.706474,-74.011055,2021,2,2021Q2,164635,4815,2146.3,966.4,0.2403,True,False,Subway,2,1,19.4,48.2,197058.0,36061000700,198089,108165
